Date & Time,use [kW],gen [kW],ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW]
2015-12-29 02:28:00,0.0,0.0,0.003883333,0.0034,0.004366667,0.001766667,0.0029,0.00485,0.006133333,0.000583333
2015-12-29 02:29:00,0.0,0.0,0.003916667,0.003383333,0.004366667,0.001783333,0.002916667,0.00485,0.006116667,0.0006
2015-12-29 02:30:00,0.0,0.0,0.003933333,0.003366667,0.004733333,0.001866667,0.003,0.004866667,0.006133333,0.000616667
2015-12-29 02:31:00,0.0,0.0,0.003916667,0.003366667,0.0047,0.001833333,0.002983333,0.004833333,0.006133333,0.0006
2015-12-29 02:32:00,0.0,0.0,0.0039,0.003366667,0.004366667,0.001783333,0.002916667,0.00485,0.006133333,0.0006
2015-12-29 02:33:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001783333,0.0029,0.004866667,0.006133333,0.0006
2015-12-29 02:34:00,0.0,0.0,0.003916667,0.003383333,0.004666667,0.00185,0.003,0.00485,0.00615,0.000616667
2015-12-29 02:35:00,0.0,0.0,0.003916667,0.0034,0.004683333,0.00185,0.002966667,0.004866667,0.006133333,0.0006
2015-12-29 02:36:00,0.0,0.0,0.0039,0.003383333,0.004383333,0.0018,0.002916667,0.00485,0.006133333,0.000616667
2015-12-29 02:37:00,0.0,0.0,0.003916667,0.003366667,0.004366667,0.001766667,0.0029,0.004866667,0.00615,0.0006
2015-12-29 02:38:00,0.0,0.0,0.0039,0.0034,0.004366667,0.001783333,0.002916667,0.004866667,0.00615,0.000616667
2015-12-29 02:39:00,0.0,0.0,0.0039,0.003366667,0.004383333,0.001766667,0.003,0.00485,0.006116667,0.0006
2015-12-29 02:40:00,0.0,0.0,0.0039,0.0034,0.004366667,0.001783333,0.002916667,0.004866667,0.006133333,0.000616667
2015-12-29 02:41:00,0.0,0.0,0.003916667,0.003366667,0.004383333,0.001783333,0.002916667,0.004866667,0.00615,0.0006
2015-12-29 02:42:00,0.0,0.0,0.003883333,0.003383333,0.004383333,0.001783333,0.0029,0.00485,0.006133333,0.0006
2015-12-29 02:43:00,0.0,0.0,0.003916667,0.003383333,0.004366667,0.001766667,0.002916667,0.00485,0.006133333,0.0006
2015-12-29 02:44:00,0.0,0.0,0.0039,0.003366667,0.004366667,0.0018,0.0029,0.004866667,0.006133333,0.000616667
2015-12-29 02:45:00,0.0,0.0,0.0039,0.003383333,0.0047,0.001833333,0.002983333,0.00485,0.006116667,0.0006
2015-12-29 02:46:00,0.0,0.0,0.0039,0.003383333,0.0047,0.00185,0.003,0.00485,0.0061,0.0006
2015-12-29 02:47:00,0.0,0.0,0.003883333,0.003383333,0.00435,0.001766667,0.002916667,0.004866667,0.0061,0.0006
2015-12-29 02:48:00,0.0,0.0,0.0039,0.003366667,0.004366667,0.001783333,0.0029,0.004883333,0.006116667,0.000583333
2015-12-29 02:49:00,0.0,0.0,0.003883333,0.003383333,0.004383333,0.001783333,0.002916667,0.00485,0.0061,0.0006
2015-12-29 02:50:00,0.0,0.0,0.0039,0.003383333,0.0049,0.001866667,0.003066667,0.00485,0.006116667,0.0006
2015-12-29 02:51:00,0.0,0.0,0.003883333,0.0034,0.00435,0.001783333,0.0029,0.004866667,0.0061,0.000583333
2015-12-29 02:52:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.0029,0.00485,0.006116667,0.000616667
2015-12-29 02:53:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.0029,0.004866667,0.0061,0.000583333
2015-12-29 02:54:00,0.0,0.0,0.003866667,0.003383333,0.004366667,0.001766667,0.00305,0.00485,0.0061,0.0006
2015-12-29 02:55:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.0029,0.00485,0.006116667,0.0006
2015-12-29 02:56:00,0.0,0.0,0.003883333,0.003383333,0.004366667,0.001783333,0.002933333,0.00485,0.006083333,0.000616667
2015-12-29 02:57:00,0.0,0.0,0.003866667,0.003383333,0.004366667,0.001766667,0.0029,0.00485,0.006083333,0.0006
2015-12-29 02:58:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.0029,0.004866667,0.0061,0.000616667
2015-12-29 02:59:00,0.0,0.0,0.0039,0.003383333,0.00435,0.00175,0.0029,0.004866667,0.006083333,0.000583333
2015-12-29 03:00:00,0.0,0.0,0.0039,0.0034,0.004683333,0.00185,0.003,0.00485,0.006116667,0.000616667
2015-12-29 03:01:00,0.0,0.0,0.0039,0.0034,0.004783333,0.001883333,0.003016667,0.00485,0.0061,0.000616667
2015-12-29 03:02:00,0.0,0.0,0.003883333,0.003383333,0.004383333,0.001783333,0.002916667,0.004866667,0.0061,0.000616667
2015-12-29 03:03:00,0.0,0.0,0.003883333,0.003383333,0.004366667,0.001766667,0.002883333,0.00485,0.0061,0.000583333
2015-12-29 03:04:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.0029,0.004866667,0.006116667,0.0006
2015-12-29 03:05:00,0.0,0.0,0.003916667,0.003366667,0.0047,0.00185,0.003,0.00485,0.0061,0.000616667
2015-12-29 03:06:00,0.0,0.0,0.003916667,0.003366667,0.00465,0.00185,0.002983333,0.00485,0.006133333,0.000616667
2015-12-29 03:07:00,0.0,0.0,0.003916667,0.003366667,0.004366667,0.001783333,0.0029,0.004866667,0.006116667,0.0006
2015-12-29 03:08:00,0.0,0.0,0.003883333,0.003366667,0.00435,0.001766667,0.002983333,0.00485,0.0061,0.0006
2015-12-29 03:09:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.00295,0.00485,0.0061,0.000583333
2015-12-29 03:10:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.0029,0.004866667,0.006116667,0.0006
2015-12-29 03:11:00,0.0,0.0,0.0039,0.003366667,0.00435,0.001783333,0.002916667,0.00485,0.006116667,0.000616667
2015-12-29 03:12:00,0.0,0.0,0.00385,0.0034,0.00425,0.001833333,0.00295,0.00485,0.0061,0.000566667
2015-12-29 03:13:00,0.0,0.0,0.00385,0.003383333,0.0042,0.001866667,0.00295,0.004833333,0.006116667,0.000583333
2015-12-29 03:14:00,0.0,0.0,0.00385,0.003416667,0.004216667,0.001866667,0.00295,0.00485,0.006116667,0.0006
2015-12-29 03:15:00,0.0,0.0,0.00385,0.003416667,0.00455,0.001916667,0.003033333,0.004833333,0.0061,0.000583333
2015-12-29 03:16:00,0.0,0.0,0.00385,0.003433333,0.00475,0.001983333,0.0031,0.004833333,0.0061,0.000583333
2015-12-29 03:17:00,0.0,0.0,0.00385,0.0034,0.004233333,0.00185,0.002966667,0.004833333,0.006116667,0.000583333
2015-12-29 03:18:00,0.0,0.0,0.00385,0.003433333,0.004183333,0.001883333,0.002966667,0.004833333,0.0061,0.000583333
2015-12-29 03:19:00,0.0,0.0,0.003866667,0.003366667,0.0042,0.001883333,0.002966667,0.004833333,0.006133333,0.000616667
2015-12-29 03:20:00,0.0,0.0,0.003866667,0.0034,0.00435,0.0019,0.002983333,0.00485,0.006133333,0.0006
2015-12-29 03:21:00,0.0,0.0,0.003933333,0.003366667,0.004716667,0.001983333,0.0031,0.00485,0.006133333,0.000583333
2015-12-29 03:22:00,0.0,0.0,0.003883333,0.003416667,0.004216667,0.00185,0.00295,0.00485,0.006133333,0.000583333
2015-12-29 03:23:00,0.0,0.0,0.003916667,0.003416667,0.004233333,0.001883333,0.003066667,0.00485,0.00615,0.0006
2015-12-29 03:24:00,0.0,0.0,0.003866667,0.003366667,0.004233333,0.001866667,0.00295,0.00485,0.006116667,0.000583333
2015-12-29 03:25:00,0.0,0.0,0.003883333,0.003383333,0.004216667,0.001866667,0.002966667,0.00485,0.006133333,0.000583333
2015-12-29 03:26:00,0.0,0.0,0.0039,0.0034,0.004233333,0.001866667,0.00295,0.004833333,0.006116667,0.0006
2015-12-29 03:27:00,0.0,0.0,0.003883333,0.003383333,0.004233333,0.001866667,0.00295,0.00485,0.00615,0.000583333
2015-12-29 03:28:00,0.0,0.0,0.003883333,0.003416667,0.004233333,0.00185,0.00295,0.00485,0.00615,0.000583333
2015-12-29 03:29:00,0.0,0.0,0.0039,0.0034,0.004216667,0.001866667,0.00295,0.004833333,0.006116667,0.0006
2015-12-29 03:30:00,0.0,0.0,0.003883333,0.0034,0.00445,0.0019,0.003016667,0.00485,0.006116667,0.000583333
2015-12-29 03:31:00,0.0,0.0,0.0039,0.003416667,0.00465,0.00195,0.003066667,0.00485,0.006133333,0.000583333
2015-12-29 03:32:00,0.0,0.0,0.003883333,0.003383333,0.00425,0.00185,0.00295,0.004833333,0.006133333,0.000583333
2015-12-29 03:33:00,0.0,0.0,0.0039,0.003433333,0.004216667,0.001866667,0.00295,0.00485,0.006133333,0.000583333
2015-12-29 03:34:00,0.0,0.0,0.0039,0.003383333,0.004233333,0.00185,0.002966667,0.00485,0.006116667,0.0006
2015-12-29 03:35:00,0.0,0.0,0.0039,0.0034,0.00435,0.001766667,0.0029,0.004866667,0.006133333,0.000616667
2015-12-29 03:36:00,0.0,0.0,0.003916667,0.003366667,0.00485,0.001883333,0.003033333,0.00485,0.006116667,0.0006
2015-12-29 03:37:00,0.0,0.0,0.0039,0.003416667,0.0045,0.0018,0.00295,0.004866667,0.006116667,0.0006
2015-12-29 03:38:00,0.0,0.0,0.003916667,0.003366667,0.004366667,0.001783333,0.003016667,0.00485,0.006116667,0.000583333
2015-12-29 03:39:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001766667,0.0029,0.00485,0.006133333,0.0006
2015-12-29 03:40:00,0.0,0.0,0.00395,0.003416667,0.004366667,0.001783333,0.0029,0.00485,0.00615,0.0006
2015-12-29 03:41:00,0.0,0.0,0.003916667,0.003366667,0.004366667,0.001783333,0.002916667,0.00485,0.006133333,0.000583333
2015-12-29 03:42:00,0.0,0.0,0.003916667,0.0034,0.004383333,0.001783333,0.0029,0.00485,0.006166667,0.000616667
2015-12-29 03:43:00,0.0,0.0,0.0039,0.003383333,0.004366667,0.001783333,0.0029,0.00485,0.006133333,0.000616667
2015-12-29 03:44:00,0.0,0.0,0.003916667,0.0034,0.004366667,0.001783333,0.0029,0.00485,0.00615,0.0006
2015-12-29 03:45:00,0.0,0.0,0.003916667,0.0034,0.004616667,0.00185,0.002983333,0.004866667,0.006133333,0.000616667
2015-12-29 03:46:00,0.0,0.0,0.003933333,0.003383333,0.004783333,0.001883333,0.003016667,0.00485,0.00615,0.0006
2015-12-29 03:47:00,0.0,0.0,0.003883333,0.003366667,0.004383333,0.001766667,0.0029,0.00485,0.006133333,0.0006
2015-12-29 03:48:00,0.0,0.0,0.0039,0.003383333,0.004383333,0.001783333,0.002916667,0.004866667,0.006133333,0.000616667
2015-12-29 03:49:00,0.0,0.0,0.00395,0.003383333,0.004366667,0.001783333,0.0029,0.004866667,0.00615,0.0006
2015-12-29 03:50:00,0.0,0.0,0.003916667,0.003366667,0.004366667,0.001783333,0.002916667,0.004866667,0.006133333,0.000616667
2015-12-29 03:51:00,0.0,0.0,0.003933333,0.0034,0.0046,0.001833333,0.002983333,0.004883333,0.006166667,0.000616667
2015-12-29 03:52:00,0.0,0.0,0.0039,0.003383333,0.00475,0.00185,0.003116667,0.004866667,0.006133333,0.000583333
2015-12-29 03:53:00,0.0,0.0,0.0039,0.0034,0.004366667,0.001766667,0.0029,0.004866667,0.00615,0.0006
2015-12-29 03:54:00,0.0,0.0,0.003916667,0.0034,0.004366667,0.001783333,0.002916667,0.004866667,0.006116667,0.0006
2015-12-29 03:55:00,0.0,0.0,0.0039,0.003383333,0.00435,0.001766667,0.002916667,0.004866667,0.006133333,0.000583333
2015-12-29 03:56:00,0.0,0.0,0.00395,0.003383333,0.004383333,0.001783333,0.0029,0.004866667,0.006133333,0.0006
2015-12-29 03:57:00,0.0,0.0,0.003916667,0.0034,0.00435,0.001783333,0.0029,0.004866667,0.006133333,0.000616667
2015-12-29 03:58:00,0.0,0.0,0.003916667,0.003383333,0.004366667,0.001766667,0.0029,0.00485,0.006133333,0.0006
2015-12-29 03:59:00,0.0,0.0,0.003933333,0.003416667,0.004366667,0.001783333,0.0029,0.004866667,0.006133333,0.000616667
2015-12-29 04:00:00,0.0,0.0,0.003916667,0.00335,0.004516667,0.001816667,0.002933333,0.00485,0.006116667,0.0006
2015-12-29 04:01:00,0.0,0.0,0.003883333,0.0034,0.004866667,0.001883333,0.003066667,0.004866667,0.0061,0.0006
2015-12-29 04:02:00,0.0,0.0,0.003883333,0.003383333,0.004383333,0.001783333,0.002916667,0.004883333,0.006116667,0.0006
2015-12-29 04:03:00,0.0,0.0,0.0039,0.0034,0.00435,0.001766667,0.0029,0.004866667,0.006116667,0.0006
2015-12-29 04:04:00,0.0,0.0,0.003916667,0.003383333,0.004366667,0.001783333,0.0029,0.004866667,0.006116667,0.0006
2015-12-29 04:05:00,0.0,0.0,0.003916667,0.003366667,0.004366667,0.00175,0.0029,0.004866667,0.006133333,0.000583333
2015-12-29 04:06:00,0.0,0.0,0.0039,0.0034,0.004366667,0.001783333,0.002916667,0.00485,0.006116667,0.0006
2015-12-29 04:07:00,0.0,0.0,0.003916667,0.003416667,0.004883333,0.0019,0.003166667,0.004883333,0.006133333,0.000616667
2015-12-29 04:08:00,0.0,0.0,0.0039,0.003383333,0.004416667,0.001766667,0.002916667,0.004866667,0.006133333,0.000583333
2015-12-29 04:09:00,0.0,0.0,0.0039,0.0034,0.004366667,0.001783333,0.0029,0.004866667,0.0061,0.000616667
2015-12-29 04:10:00,0.0,0.0,0.0039,0.003416667,0.00435,0.001783333,0.002916667,0.00485,0.006133333,0.0006
2015-12-29 04:11:00,0.0,0.0,0.003916667,0.003366667,0.00435,0.001783333,0.0029,0.004883333,0.006133333,0.0006
2015-12-29 04:12:00,0.0,0.0,0.003883333,0.00335,0.004366667,0.001766667,0.0029,0.00485,0.006116667,0.000616667
2015-12-29 04:13:00,0.0,0.0,0.003866667,0.0034,0.004366667,0.001783333,0.0029,0.00485,0.00615,0.000616667
2015-12-29 04:14:00,0.0,0.0,0.0039,0.003416667,0.004366667,0.001783333,0.002916667,0.004866667,0.006116667,0.0006
2015-12-29 04:15:00,0.0,0.0,0.003883333,0.003366667,0.004516667,0.0018,0.00295,0.004866667,0.006133333,0.0006
2015-12-29 04:16:00,0.0,0.0,0.003916667,0.0034,0.004866667,0.001883333,0.003033333,0.00485,0.006133333,0.0006
2015-12-29 04:17:00,0.0,0.0,0.003883333,0.003366667,0.0044,0.001783333,0.0029,0.00485,0.006116667,0.0006
2015-12-29 04:18:00,0.0,0.0,0.003883333,0.003416667,0.00435,0.001766667,0.002916667,0.004866667,0.0061,0.0006
2015-12-29 04:19:00,0.0,0.0,0.0039,0.003366667,0.00435,0.001783333,0.0029,0.004866667,0.0061,0.0006
2015-12-29 04:20:00,0.0,0.0,0.003883333,0.003383333,0.004333333,0.001766667,0.002916667,0.00485,0.006083333,0.000583333
2015-12-29 04:21:00,0.0,0.0,0.003933333,0.0034,0.004333333,0.001766667,0.003016667,0.004866667,0.0061,0.0006
2015-12-29 04:22:00,0.0,0.0,0.003883333,0.00335,0.004633333,0.001816667,0.003,0.004866667,0.006083333,0.000583333
2015-12-29 04:23:00,0.0,0.0,0.003933333,0.003383333,0.004683333,0.00185,0.003,0.004866667,0.006116667,0.0006
2015-12-29 04:24:00,0.0,0.0,0.003883333,0.003383333,0.00435,0.001766667,0.0029,0.00485,0.006083333,0.0006
2015-12-29 04:25:00,0.0,0.0,0.003916667,0.003383333,0.00435,0.001766667,0.002916667,0.004883333,0.006116667,0.000583333
2015-12-29 04:26:00,0.0,0.0,0.003866667,0.0034,0.004183333,0.0019,0.002983333,0.004833333,0.0061,0.000583333
2015-12-29 04:27:00,0.0,0.0,0.003883333,0.003416667,0.004183333,0.001866667,0.00295,0.00485,0.0061,0.0006
2015-12-29 04:28:00,0.0,0.0,0.003833333,0.0034,0.0042,0.00185,0.002966667,0.004866667,0.0061,0.000583333
2015-12-29 04:29:00,0.0,0.0,0.0039,0.003416667,0.0042,0.00185,0.00295,0.00485,0.006083333,0.000583333
2015-12-29 04:30:00,0.0,0.0,0.003866667,0.0034,0.004366667,0.0019,0.002983333,0.00485,0.0061,0.0006
2015-12-29 04:31:00,0.0,0.0,0.003883333,0.0034,0.004683333,0.00195,0.0031,0.004866667,0.006083333,0.000583333
2015-12-29 04:32:00,0.0,0.0,0.003883333,0.0034,0.004233333,0.001866667,0.00295,0.00485,0.0061,0.000583333
2015-12-29 04:33:00,0.0,0.0,0.003883333,0.0034,0.0042,0.00185,0.002966667,0.00485,0.0061,0.000566667
2015-12-29 04:34:00,0.0,0.0,0.003866667,0.003366667,0.0042,0.00185,0.002933333,0.00485,0.006083333,0.000583333
2015-12-29 04:35:00,0.0,0.0,0.003883333,0.003433333,0.004183333,0.00185,0.00295,0.00485,0.006083333,0.0006
2015-12-29 04:36:00,0.0,0.0,0.003866667,0.003366667,0.0042,0.001816667,0.003066667,0.00485,0.006066667,0.00055
2015-12-29 04:37:00,0.0,0.0,0.003866667,0.0034,0.00425,0.001866667,0.002966667,0.00485,0.006083333,0.000583333
2015-12-29 04:38:00,0.0,0.0,0.003866667,0.0034,0.004716667,0.002,0.0031,0.004833333,0.006083333,0.000566667
2015-12-29 04:39:00,0.0,0.0,0.003866667,0.0034,0.004166667,0.00185,0.002933333,0.00485,0.006083333,0.000566667
2015-12-29 04:40:00,0.0,0.0,0.003883333,0.003383333,0.004183333,0.001866667,0.002966667,0.00485,0.0061,0.000583333
2015-12-29 04:41:00,0.0,0.0,0.003866667,0.0034,0.004166667,0.00185,0.002966667,0.00485,0.006083333,0.000583333
2015-12-29 04:42:00,0.0,0.0,0.00385,0.003433333,0.004183333,0.001866667,0.002933333,0.004866667,0.006083333,0.0006
2015-12-29 04:43:00,0.0,0.0,0.00385,0.003416667,0.0042,0.00185,0.00295,0.00485,0.006083333,0.000583333
2015-12-29 04:44:00,0.0,0.0,0.003866667,0.003383333,0.004183333,0.001866667,0.002966667,0.00485,0.006083333,0.000616667
2015-12-29 04:45:00,0.0,0.0,0.003866667,0.003383333,0.004383333,0.001883333,0.002983333,0.00485,0.006083333,0.000566667
2015-12-29 04:46:00,0.0,0.0,0.00385,0.003383333,0.0047,0.00195,0.003083333,0.00485,0.006066667,0.000583333
2015-12-29 04:47:00,0.0,0.0,0.0039,0.0034,0.004233333,0.001866667,0.002966667,0.00485,0.0061,0.000566667
2015-12-29 04:48:00,0.0,0.0,0.00385,0.003383333,0.004333333,0.00175,0.0029,0.00485,0.006066667,0.000583333
2015-12-29 04:49:00,0.0,0.0,0.0039,0.003366667,0.004333333,0.001766667,0.002883333,0.004866667,0.006066667,0.000616667
2015-12-29 04:50:00,0.0,0.0,0.003883333,0.003383333,0.004333333,0.001766667,0.003,0.00485,0.0061,0.0006
2015-12-29 04:51:00,0.0,0.0,0.0039,0.003383333,0.004333333,0.001766667,0.002916667,0.00485,0.006083333,0.0006
2015-12-29 04:52:00,0.0,0.0,0.003833333,0.003416667,0.004333333,0.00175,0.0029,0.004866667,0.00605,0.0006
2015-12-29 04:53:00,0.0,0.0,0.0039,0.003416667,0.0047,0.00185,0.003016667,0.004866667,0.006083333,0.000583333
2015-12-29 04:54:00,0.0,0.0,0.003866667,0.003366667,0.0046,0.0018,0.002983333,0.00485,0.00605,0.0006
2015-12-29 04:55:00,0.0,0.0,0.003866667,0.003366667,0.004333333,0.00175,0.0029,0.00485,0.006066667,0.000583333
2015-12-29 04:56:00,0.0,0.0,0.0039,0.003383333,0.004333333,0.001766667,0.0029,0.00485,0.006066667,0.0006
2015-12-29 04:57:00,0.0,0.0,0.003866667,0.0034,0.004333333,0.00175,0.0029,0.00485,0.006083333,0.000583333
2015-12-29 04:58:00,0.0,0.0,0.003866667,0.0034,0.004333333,0.00175,0.002916667,0.004866667,0.00605,0.000583333
2015-12-29 04:59:00,0.0,0.0,0.003883333,0.003383333,0.004333333,0.00175,0.0029,0.00485,0.006066667,0.0006
2015-12-29 05:00:00,0.0,0.0,0.0039,0.003383333,0.004516667,0.0018,0.002916667,0.00485,0.006083333,0.0006
2015-12-29 05:01:00,0.0,0.0,0.0039,0.003383333,0.004966667,0.0019,0.0031,0.00485,0.006066667,0.000583333
2015-12-29 05:02:00,0.0,0.0,0.0039,0.003383333,0.004433333,0.001766667,0.002916667,0.004866667,0.006066667,0.000583333
2015-12-29 05:03:00,0.0,0.0,0.003933333,0.003383333,0.004333333,0.001766667,0.0029,0.00485,0.006066667,0.0006
2015-12-29 05:04:00,0.0,0.0,0.003916667,0.003383333,0.004333333,0.001766667,0.0029,0.004866667,0.006066667,0.000616667
2015-12-29 05:05:00,0.0,0.0,0.003916667,0.003383333,0.004333333,0.00175,0.003016667,0.004866667,0.006066667,0.0006
2015-12-29 05:06:00,0.0,0.0,0.003916667,0.003366667,0.004333333,0.00175,0.0029,0.00485,0.00605,0.000583333
2015-12-29 05:07:00,0.0,0.0,0.0039,0.0034,0.004333333,0.001766667,0.0029,0.00485,0.00605,0.0006
2015-12-29 05:08:00,0.0,0.0,0.003933333,0.003366667,0.004516667,0.001783333,0.002933333,0.00485,0.006066667,0.0006
2015-12-29 05:09:00,0.0,0.0,0.0039,0.003383333,0.00475,0.00185,0.003016667,0.004866667,0.006066667,0.000583333
2015-12-29 05:10:00,0.0,0.0,0.003933333,0.003383333,0.00435,0.001733333,0.002916667,0.00485,0.00605,0.000583333
2015-12-29 05:11:00,0.0,0.0,0.003883333,0.0034,0.004333333,0.00175,0.002883333,0.004866667,0.00605,0.0006
2015-12-29 05:12:00,0.0,0.0,0.003866667,0.003383333,0.004333333,0.001733333,0.0029,0.00485,0.00605,0.000583333
2015-12-29 05:13:00,0.0,0.0,0.003866667,0.0034,0.004316667,0.00175,0.0029,0.00485,0.006033333,0.000583333
2015-12-29 05:14:00,0.0,0.0,0.003866667,0.003383333,0.004333333,0.00175,0.0029,0.004833333,0.006033333,0.000583333
2015-12-29 05:15:00,0.0,0.0,0.00385,0.003383333,0.0045,0.001766667,0.002933333,0.004833333,0.006033333,0.0006
2015-12-29 05:16:00,0.0,0.0,0.003866667,0.0034,0.004816667,0.00185,0.00305,0.00485,0.00605,0.000583333
2015-12-29 05:17:00,0.0,0.0,0.00385,0.003366667,0.00445,0.001783333,0.002933333,0.004833333,0.00605,0.0006
2015-12-29 05:18:00,0.0,0.0,0.003866667,0.003366667,0.004333333,0.00175,0.0029,0.004833333,0.00605,0.0006
2015-12-29 05:19:00,0.0,0.0,0.003883333,0.003366667,0.004333333,0.00175,0.002916667,0.00485,0.006066667,0.0006
2015-12-29 05:20:00,0.0,0.0,0.0039,0.003383333,0.004333333,0.00175,0.003016667,0.004866667,0.00605,0.000583333
2015-12-29 05:21:00,0.0,0.0,0.003866667,0.003366667,0.004333333,0.00175,0.002883333,0.004833333,0.006033333,0.000583333
2015-12-29 05:22:00,0.0,0.0,0.003866667,0.0034,0.004316667,0.00175,0.002916667,0.00485,0.006033333,0.0006
2015-12-29 05:23:00,0.0,0.0,0.0039,0.003383333,0.004333333,0.00175,0.0029,0.00485,0.00605,0.0006
2015-12-29 05:24:00,0.0,0.0,0.003866667,0.003366667,0.004833333,0.001866667,0.00305,0.00485,0.006033333,0.0006
2015-12-29 05:25:00,0.0,0.0,0.003866667,0.003383333,0.00445,0.00175,0.002933333,0.00485,0.00605,0.000566667
2015-12-29 05:26:00,0.0,0.0,0.003883333,0.003383333,0.004316667,0.00175,0.0029,0.00485,0.006033333,0.0006
2015-12-29 05:27:00,0.0,0.0,0.003866667,0.003366667,0.004333333,0.00175,0.002916667,0.004833333,0.006033333,0.0006
2015-12-29 05:28:00,0.0,0.0,0.003883333,0.0034,0.004333333,0.001733333,0.0029,0.004866667,0.00605,0.000566667
2015-12-29 05:29:00,0.0,0.0,0.003883333,0.0034,0.004316667,0.001733333,0.0029,0.00485,0.006033333,0.000583333
2015-12-29 05:30:00,0.0,0.0,0.0039,0.003366667,0.004516667,0.001783333,0.00295,0.004866667,0.00605,0.0006
2015-12-29 05:31:00,0.0,0.0,0.003883333,0.0034,0.0048,0.001833333,0.003033333,0.004833333,0.006033333,0.000583333
2015-12-29 05:32:00,0.0,0.0,0.003866667,0.003383333,0.004416667,0.001766667,0.002933333,0.004866667,0.006016667,0.000583333
2015-12-29 05:33:00,0.0,0.0,0.003866667,0.003383333,0.0043,0.001733333,0.0029,0.00485,0.006033333,0.000583333
2015-12-29 05:34:00,0.0,0.0,0.00385,0.003383333,0.004316667,0.001733333,0.003016667,0.004866667,0.006033333,0.000583333
2015-12-29 05:35:00,0.0,0.0,0.003883333,0.003383333,0.004333333,0.001733333,0.0029,0.00485,0.00605,0.000583333
2015-12-29 05:36:00,0.0,0.0,0.003883333,0.0034,0.004316667,0.001733333,0.0029,0.004866667,0.006066667,0.000583333
2015-12-29 05:37:00,0.0,0.0,0.003833333,0.003366667,0.004316667,0.001733333,0.0029,0.00485,0.006033333,0.000583333
2015-12-29 05:38:00,0.0,0.0,0.003883333,0.003383333,0.004316667,0.001733333,0.0029,0.00485,0.00605,0.0006
2015-12-29 05:39:00,0.0,0.0,0.003866667,0.003383333,0.004433333,0.001916667,0.003066667,0.00485,0.006066667,0.00055
2015-12-29 05:40:00,0.0,0.0,0.003866667,0.003383333,0.004516667,0.0019,0.00305,0.004833333,0.006066667,0.000583333
2015-12-29 05:41:00,0.0,0.0,0.00385,0.003366667,0.004183333,0.001833333,0.002966667,0.00485,0.00605,0.000583333
2015-12-29 05:42:00,0.0,0.0,0.003816667,0.0034,0.004183333,0.0018,0.00295,0.00485,0.006033333,0.000566667
2015-12-29 05:43:00,0.0,0.0,0.003833333,0.003383333,0.004183333,0.001816667,0.002966667,0.00485,0.006033333,0.000583333
2015-12-29 05:44:00,0.0,0.0,0.003833333,0.0034,0.004166667,0.001833333,0.00295,0.00485,0.006033333,0.000566667
2015-12-29 05:45:00,0.0,0.0,0.003816667,0.003416667,0.004316667,0.001833333,0.002983333,0.004833333,0.00605,0.000583333
2015-12-29 05:46:00,0.0,0.0,0.003816667,0.003383333,0.004733333,0.00195,0.003116667,0.004866667,0.006033333,0.000566667
2015-12-29 05:47:00,0.0,0.0,0.003816667,0.003433333,0.004266667,0.001866667,0.002983333,0.00485,0.00605,0.000566667
2015-12-29 05:48:00,0.0,0.0,0.003833333,0.0034,0.00415,0.001816667,0.00295,0.00485,0.006,0.000566667
2015-12-29 05:49:00,0.0,0.0,0.003833333,0.0034,0.004183333,0.001816667,0.003066667,0.00485,0.006016667,0.000566667
2015-12-29 05:50:00,0.0,0.0,0.003833333,0.0034,0.004183333,0.001833333,0.00295,0.00485,0.006016667,0.000566667
2015-12-29 05:51:00,0.0,0.0,0.003833333,0.0034,0.004183333,0.001833333,0.002933333,0.004833333,0.006016667,0.000583333
2015-12-29 05:52:00,0.0,0.0,0.00385,0.003383333,0.004183333,0.001833333,0.002933333,0.004866667,0.006033333,0.000583333
2015-12-29 05:53:00,0.0,0.0,0.003866667,0.003366667,0.004183333,0.001833333,0.00295,0.004833333,0.00605,0.000583333
2015-12-29 05:54:00,0.0,0.0,0.003866667,0.0034,0.0042,0.00185,0.00295,0.00485,0.006083333,0.000583333
2015-12-29 05:55:00,0.0,0.0,0.003883333,0.003383333,0.0048,0.001983333,0.003133333,0.00485,0.006066667,0.000583333
2015-12-29 05:56:00,0.0,0.0,0.003883333,0.0034,0.0042,0.00185,0.00295,0.00485,0.0061,0.000583333
2015-12-29 05:57:00,0.0,0.0,0.003883333,0.003383333,0.004183333,0.001866667,0.00295,0.00485,0.006083333,0.000583333
